user_id,website_area
38065,Internet Site Construction for Developers
38066,Windows NT Server
38066,Microsoft.com Search
38067,Windows Family of OSs
38067,Products 
38067,Internet Explorer
38068,Free Downloads
38069,UK
38070,Microsoft Home Essentials
38071,Free Downloads
38071,Knowledge Base
38071,Support Desktop
38071,Internet Explorer
38072,Office Reference
38072,MS Office Info
38072,Office Free Stuff
38073,Windows NT Server
38073,SiteBuilder Network Membership
38073,Internet Site Construction for Developers
38073,Products 
38073,Internet Information Server
38073,FrontPage
38074,Free Downloads
38075,Internet Explorer
38076,Internet Explorer
38077,Knowledge Base
38077,Support Desktop
38077,Sidewinder
38077,isapi
38077,Microsoft.com Search
38078,regwiz
38078,Free Downloads
38078,IE Support
38078,About Microsoft 
38078,Support Desktop
38078,Knowledge Base
38078,Internet Explorer
38079,Products 
38079,isapi
38079,Office Free Stuff
38079,Windows95 Support
38079,Windows 95
38079,Windows Family of OSs
38079,MS Office
38079,OutLook
38080,Free Downloads
38080,Windows NT Server
38080,Internet Explorer
38080,isapi
38080,Microsoft.com Search
38081,Internet Explorer
38082,Free Downloads
38082,Developer Network
38082,SP Referral (ART)
38082,Products 
38082,Visual C Support
38082,Knowledge Base
38082,Visual Basic Support
38082,isapi
38082,Microsoft.com Search
38083,Free Downloads
38084,Germany
38085,Corporate Desktop Evaluation
38086,Free Downloads
38086,Internet Explorer
38087,Germany
38088,Free Downloads
38088,Job Openings
38088,isapi
38089,Windows 95
38089,Windows Family of OSs
38089,Products 
38089,Games
38090,Microsoft.com Search
38091,Corporation Information
38091,Interactive Media Technologies
38091,Virtual Reality Markup Language
38091,isapi
38092,Windows Family of OSs
38092,sports
38092,Games
38093,Windows95 Support
38093,Visual Basic
38093,Windows 95
38093,MS Site Builder Workshop
38093,SiteBuilder Network Membership
38093,Windows Family of OSs
38093,Microsoft User Group Program
38093,Internet Site Construction for Developers
38093,ActiveX Technology Development
38093,Products 
38093,Visual FoxPro
38093,isapi
38093,Visual Studio
38093,Microsoft.com Search
38094,Germany
38094,Products 
38094,VBScript Development
38095,Windows95 Support
38095,Free Downloads
38095,Support Desktop
38095,isapi
38095,Microsoft.com Search
38096,Games
38096,Microsoft.com Search
38097,Free Downloads
38097,International IE content
38097,Brazil
38097,isapi
38097,Internet Explorer
38098,Free Downloads
38098,Products 
38098,Internet Explorer
38099,Support Desktop
38100,Corporate Desktop Evaluation
38100,MS Office Info
38101,Corporate Desktop Evaluation
38101,Windows95 Support
38101,Free Downloads
38101,Windows Family of OSs
38101,MS Office Info
38101,About Microsoft 
38101,Microsoft.com Search
38101,Office Free Stuff
38101,isapi
38101,Job Openings
38102,Free Downloads
38102,FrontPage
38102,isapi
38103,Training
38103,MS in Education
38104,Developer Network
38104,isapi
38104,Windows Hardware Development
38105,SP Referral (ART)
38105,Microsoft.com Search
38106,Free Downloads
38106,Internet Explorer
38107,Internet Explorer
38108,Free Downloads
38108,Web Site Builder's Gallery
38108,Windows Family of OSs
38109,Web Site Builder's Gallery
38109,Internet Site Construction for Developers
38110,Microsoft.com Search
38111,Microsoft.com Search
38112,Free Downloads
38112,MS Excel
38113,SiteBuilder Network Membership
38113,Internet Site Construction for Developers
38113,Developer Workshop
38113,Intranet Strategy
38113,Developer Media Development
38114,Free Downloads
38114,NetShow
38115,Windows95 Support
38115,Knowledge Base
38115,Support Desktop
38115,isapi
38116,Free Downloads
38116,WorldWide Offices - US Districts
38116,Internet Explorer
38116,isapi
38117,Internet Explorer
38118,Free Downloads
38118,Internet Explorer
38119,Web Site Builder's Gallery
38119,Internet Site Construction for Developers
38120,Windows Family of OSs
38121,Web Site Builder's Gallery
38121,Internet Site Construction for Developers
38121,Developer Workshop
38122,Internet Explorer
38123,Products 
38123,Microsoft.com Search
38123,Windows 95
38123,Product Catalog
38123,sports
38123,Windows Family of OSs
38123,Support Desktop
38123,Games
38123,End User Produced View
38124,FrontPage Support
38124,Products 
38124,Support Desktop
38124,Microsoft.com Search
38124,FrontPage
38125,Microsoft.com Search
38126,Microsoft.com Search
38127,Developer Network
38127,Java Strategy and Info
38128,Developer Network
38128,SP Referral (ART)
38128,isapi
38128,Visual C
38128,Visual Basic
38128,Free Downloads
38128,Mastering Series
38128,Training
38128,VBScript Development
38128,Visual Studio
38129,MS Office Support
38129,MS Word Support
38129,Products 
38129,Support Desktop
38130,Industry Marketing Information (Vertical)
38130,Jakarta
38131,Free Downloads
38132,Corporate Desktop Evaluation
38132,Sweden
38133,Windows CE
38133,Support Desktop
38133,Microsoft.com Search
38134,promo
38135,Free Downloads
38135,Internet Explorer
38136,Free Downloads
38136,Developer Network
38136,Internet Explorer
38137,Free Downloads
38137,Internet Explorer
38138,Free Downloads
38138,Windows Family of OSs
38139,Internet Explorer
38139,Microsoft.com Search
38140,Free Downloads
38140,MS Excel
38141,Free Downloads
38142,Internet Explorer
38143,NetMeeting
38143,Free Downloads
38143,IE Support
38143,Products 
38143,Microsoft.com Search
38144,Web Site Builder's Gallery
38144,Free Downloads
38144,Internet Explorer
38145,Developer Media Development
38146,Microsoft.com Search
38147,Microsoft.com Search
38147,France
38147,Switzerland
38148,Free Downloads
38148,Internet Explorer
38149,Free Downloads
38149,Windows Family of OSs
38149,Microsoft.com Search
38150,Support Desktop
38151,Free Downloads
38151,NetShow
38151,Windows95 Support
38151,Windows Family of OSs
38151,isapi
38152,Windows95 Support
38152,Free Downloads
38152,Windows 95
38152,Windows Family of OSs
38153,regwiz
38153,Products 
38153,Knowledge Base
38153,Jakarta
38153,Visual C
38154,Free Downloads
38155,Web Site Builder's Gallery
38155,Free Downloads
38155,Internet News
38155,IE Support
38155,Internet Service Providers
38155,Support Network Program Information
38155,Products 
38155,Internet Explorer
38155,isapi
38156,Free Downloads
38156,NetMeeting
38156,Internet Explorer
38157,Web Site Builder's Gallery
38157,Typography Site
38157,SiteBuilder Network Membership
38157,Internet Site Construction for Developers
38157,Developer Workshop
38158,Microsoft.com Search
38158,Internet Explorer
38159,Internet Explorer
38160,Windows CE
38160,Products 
38161,Free Downloads
38161,sports
38161,Games
38161,Microsoft.com Search
38162,Free Downloads
38162,Internet Explorer
38163,Windows95 Support
38163,Windows Family of OSs
38163,Support Desktop
38163,Microsoft.com Search
38163,isapi
38164,ImageComposer
38165,Microsoft.com Search
38166,Internet Site Construction for Developers
38167,Free Downloads
38167,Windows95 Support
38167,MS Excel
38167,NT Workstation Support
38167,Knowledge Base
38167,isapi
38168,Free Downloads
38169,Internet Explorer
38170,Industry Marketing Information (Vertical)
38171,Support Desktop
38171,End User Produced View
38172,Free Downloads
38172,Internet Explorer
38173,MS Site Builder Workshop
38173,Developer Network
38173,SiteBuilder Network Membership
38173,Internet Site Construction for Developers
38173,Developer Workshop
38173,Powered by BackOffice
38173,Internet Explorer
38173,isapi
38174,Microsoft.com Search
38175,MS Office Support
38175,Support Desktop
38175,Knowledge Base
38175,isapi
38175,Microsoft.com Search
38176,Internet Explorer
38177,Switzerland
38178,Connecting Small Business
38179,Windows95 Support
38179,Support Desktop
38180,Sidewalk
38180,Job Openings
38181,Developer Network
38181,Products 
38181,Visual C
38182,Free Downloads
38182,Windows 95
38182,MS Excel
38182,Windows Family of OSs
38182,Products 
38182,MS Office
38182,Support Desktop
38183,Windows95 Support
38183,Support Desktop
38184,Developer Network
38185,MS Money Information
38185,End User Produced View
38185,isapi
38186,Internet Security Framework
38186,Free Downloads
38187,Internet Explorer
38188,WorldWide Offices - US Districts
38188,SP Referral (ART)
38188,Sales Information (infobase)
38188,About Microsoft 
38188,Products 
38188,Support Desktop
38188,Microsoft Press
38188,Job Openings
38188,FrontPage
38189,Knowledge Base
38190,Web Site Builder's Gallery
38190,Windows95 Support
38190,Knowledge Base
38190,Support Desktop
38190,isapi
38191,Web Site Builder's Gallery
38192,Internet Explorer
38193,Games Support
38194,Corporate Desktop Evaluation
38194,MS Garden
38194,MS Office Info
38195,Products 
38195,Microsoft.com Search
38196,Windows 95
38196,Windows Family of OSs
38196,Products 
38196,MS Office
38196,MS Office Info
38196,isapi
38196,Windows NT Workstation
38197,regwiz
38197,Knowledge Base
38197,Support Desktop
38197,Microsoft.com Search
38197,isapi
38198,Free Downloads
38198,SiteBuilder Network Membership
38198,Internet Site Construction for Developers
38199,Windows Family of OSs
38199,Germany
38199,Windows NT Workstation
38200,International IE content
38201,Free Downloads
38201,Internet Explorer
38202,Internet Development
38203,Free Downloads
38203,Windows Family of OSs
38204,Free Downloads
38204,Microsoft.com Search
38204,Internet Explorer
38205,IT Technical Information
38206,Sweden
38207,Microsoft Home Essentials
38208,Microsoft Financial Forum
38208,Connecting Small Business
38209,Free Downloads
38210,Internet Explorer
38211,Free Downloads
38211,Internet Explorer
38212,Free Downloads
38212,Internet Explorer
38213,SiteBuilder Network Membership
38213,Internet Site Construction for Developers
38213,Developer Workshop
38214,regwiz
38214,MS Office Development
38214,MS Office
38214,Support Desktop
38214,Knowledge Base
38214,Microsoft.com Search
38214,Office Free Stuff
38215,Free Downloads
38215,Israel
38215,IE Support
38215,Internet Site Construction for Developers
38215,Developer Workshop
38215,Internet Explorer
38216,Free Downloads
38217,Microsoft.com Search
38218,Web Site Builder's Gallery
38218,Internet Site Construction for Developers
38219,Free Downloads
38219,Corporate Desktop Evaluation
38220,Free Downloads
38220,sports
38221,Free Downloads
38221,isapi
38222,Windows NT Server
38222,Products 
38222,isapi
38222,NT Server Support
38223,Free Downloads
38224,Internet Site Construction for Developers
38225,Germany
38226,IT Technical Information
38227,Web Site Builder's Gallery
38227,International IE content
38228,Free Downloads
38229,Developer Network
38229,Microsoft.com Search
38230,Microsoft.com Search
38231,International IE content
38232,Products 
38232,NT Workstation Support
38232,isapi
38232,Microsoft.com Search
38232,Windows NT Workstation
38232,IIS Support
38232,Windows Family of OSs
38232,Knowledge Base
38232,Support Desktop
38233,Internet Explorer
38234,Internet Explorer
38235,Windows95 Support
38235,Products 
38235,Support Desktop
38235,isapi
38235,Microsoft.com Search
38236,Free Downloads
38236,Corporate Desktop Evaluation
38236,Windows Family of OSs
38236,MS Word News
38236,MS Word
38236,MS Office Info
38236,isapi
38237,Products 
38237,Microsoft.com Search
38237,Canada
38237,Free Downloads
38237,MS in Education
38237,Knowledge Base
38237,Games
38237,Developer Media Development
38238,Free Downloads
38238,Internet Explorer
38239,International IE content
38240,Free Downloads
38240,Internet Explorer
38241,Free Downloads
38241,Games
38242,Windows Family of OSs
38243,Windows NT Server
38243,Products 
38244,Training
38244,isapi
38245,Free Downloads
38245,Products 
38245,Internet Explorer
38246,Free Downloads
38246,Internet Explorer
38247,MS Site Builder Workshop
38248,MS Office Info
38248,Support Desktop
38248,Internet Explorer
38249,Products 
38249,Support Desktop
38249,Knowledge Base
38249,isapi
38250,Free Downloads
38250,Germany
38250,sports
38250,Games
38250,isapi
38251,Free Downloads
38251,Internet Explorer
38252,Support Desktop
38253,Support Desktop
38254,Developer Magazine
38254,Microsoft.com Search
38255,Products 
38256,Exchange
38256,Products 
38256,Microsoft.com Search
38256,isapi
38256,Windows95 Support
38256,Free Downloads
38256,MS Schedule+ Support
38256,Windows Family of OSs
38256,Support Desktop
38256,Knowledge Base
38256,Internet Explorer
38257,Free Downloads
38257,Windows95 Support
38257,Knowledge Base
38257,isapi
38258,SP Referral (ART)
38258,Products 
38258,Microsoft.com Search
38259,NetMeeting
38259,Industry Marketing Information (Vertical)
38259,Visual Studio
38260,Visual Basic
38260,Free Downloads
38260,Products 
38260,VBScript Development
38261,OEM
38261,Developer Network
38261,Industry Marketing Information (Vertical)
38261,Products 
38261,Support Network Program Information
38261,isapi
38261,Microsoft.com Search
38261,Free Downloads
38261,Windows95 Support
38261,regwiz
38261,Windows 95
38261,Windows Family of OSs
38261,Support Desktop
38261,Knowledge Base
38261,Connecting Small Business
38261,Internet Explorer
38261,Windows Hardware Development
38261,End User Produced View
38262,Windows95 Support
38262,Free Downloads
38262,Windows Family of OSs
38262,isapi
38262,Internet Explorer
38263,SiteBuilder Network Membership
38263,Internet Site Construction for Developers
38263,Developer Workshop
38263,Intranet Strategy
38263,Internet Explorer
38264,regwiz
38264,Industry Marketing Information (Vertical)
38264,SP Referral (ART)
38264,Products 
38264,Microsoft.com Search
38264,Internet Explorer
38265,Web Site Builder's Gallery
38266,Free Downloads
38266,SP Referral (ART)
38266,Products 
38267,NetShow
38267,Free Downloads
38267,Typography Site
38267,Microsoft.com Search
38267,isapi
38268,Windows 95
38268,Products 
38269,Free Downloads
38269,Windows Family of OSs
38270,SiteBuilder Network Membership
38270,Internet Site Construction for Developers
38270,Jakarta
38271,Microsoft.com Search
38272,Germany
38273,Products 
38273,End User Produced View
38273,FrontPage
38274,Windows NT Server
38274,Windows Family of OSs
38274,Products 
38274,Microsoft.com Search
38274,isapi
38274,Windows NT Workstation
38275,Windows 95
38275,Italy
38275,Windows Family of OSs
38275,Products 
38276,Free Downloads
38276,Windows CE
38276,IE Support
38276,Microsoft.com Search
38276,Internet Explorer
38276,N. American Automap
38277,Free Downloads
38277,SP Referral (ART)
38277,isapi
38278,Windows NT Server
38278,Support Desktop
38278,SMSMGT Support
38278,Knowledge Base
38278,Microsoft.com Search
38278,isapi
38279,Free Downloads
38279,Internet Explorer
38279,isapi
38280,Internet Site Construction for Developers
38280,Developer Workshop
38281,Free Downloads
38281,Microsoft.com Search
38282,Internet Explorer
38282,isapi
38283,Free Downloads
38283,SiteBuilder Network Membership
38283,Jakarta
38284,Free Downloads
38284,Internet Explorer
38285,Australia
38286,Windows Family of OSs
38286,isapi
38287,NT Server Support
38288,Korea
38289,Products 
38290,Free Downloads
38290,SiteBuilder Network Membership
38291,Products 
38291,Microsoft.com Search
38291,isapi
38291,Internet Explorer
38292,Netherlands (Holland)
38292,Windows NT Server
38292,MS Proxy Server
38292,Microsoft.com Search
38293,Windows95 Support
38293,Windows Family of OSs
38293,Internet Explorer
38294,isapi
38294,Internet Explorer
38295,IE Support
38295,Support Desktop
38295,Microsoft.com Search
38296,Training
38297,Support Desktop
38297,Microsoft.com Search
38298,Windows95 Support
38298,NT Workstation Support
38298,Support Desktop
38298,Knowledge Base
38298,Poland
38298,isapi
38299,Internet Explorer
38300,End User Produced View
38301,Windows95 Support
38301,UK
38301,Products 
38301,Support Desktop
38301,Knowledge Base
38301,Job Openings
38301,isapi
38302,Free Downloads
38302,isapi
38303,Microsoft.com Search
38304,Developer Network
38304,Products 
38304,Microsoft.com Search
38304,Visual C
38305,Internet Explorer
38306,Web Site Builder's Gallery
38306,Internet Site Construction for Developers
38307,Free Downloads
38307,Windows95 Support
38307,Windows Family of OSs
38307,Knowledge Base
38307,Support Desktop
38307,isapi
38308,Windows NT Server
38308,Windows Family of OSs
38308,Products 
38308,Internet Explorer
38308,Windows NT Workstation
38309,Free Downloads
38309,Windows95 Support
38309,Windows Family of OSs
38309,Products 
38309,Support Desktop
38309,MS Hardware
38309,Microsoft.com Search
38309,isapi
38310,Microsoft.com Search
38311,Developer Network
38311,Products 
38311,Microsoft.com Search
38311,Free Downloads
38311,Windows95 Support
38311,Windows 95
38311,Windows Family of OSs
38311,Support Desktop
38311,Knowledge Base
38312,Free Downloads
38312,Internet Explorer
38313,Training
38313,Products 
38313,Support Desktop
38313,Knowledge Base
38313,NT Server Support
38313,isapi
38313,Microsoft.com Search
38314,Free Downloads
38314,Internet Explorer
38314,isapi
38315,Windows NT Server
38315,Typography Site
38315,Windows Family of OSs
38316,Web Site Builder's Gallery
38316,Java Strategy and Info
38316,Internet Site Construction for Developers
38316,Intranet Strategy
38317,Support Desktop
38317,Knowledge Base
38318,Knowledge Base
38319,Web Site Builder's Gallery
38319,Products 
38319,ActiveX Technology Development
38319,isapi
38319,Windows95 Support
38319,Windows 95
38319,Windows Family of OSs
38319,Internet Site Construction for Developers
38319,Internet Explorer
38320,Free Downloads
38320,Visual Basic
38320,Internet Explorer
38321,Microsoft Solution Providers
38321,Internet Explorer
38322,Free Downloads
38322,Microsoft.com Search
38322,Internet Explorer
38323,Microsoft.com Search
38324,Microsoft.com Search
38325,Developing for Global Markets
38326,Developer Network
38326,Internet Site Construction for Developers
38326,Developer Workshop
38326,Microsoft.com Search
38327,MS Access News
38327,Products 
38327,Sweden
38327,Office Free Stuff
38327,Corporate Desktop Evaluation
38327,Free Downloads
38327,MS Office Support
38327,MS Office
38327,MS Office Info
38327,Support Desktop
38327,Knowledge Base
38327,Internet Explorer
38327,MS Access Support
38328,Free Downloads
38328,Microsoft.com Search
38328,Internet Explorer
38329,Free Downloads
38329,Internet Development
38329,Internet Site Construction for Developers
38329,Support Desktop
38329,Internet Information Server
38330,Free Downloads
38330,NetShow
38330,ImageComposer
38330,Internet Site Construction for Developers
38330,Developer Workshop
38330,FrontPage
38331,Games Support
38331,Slovakia
38331,isapi
38332,Windows Family of OSs
38333,Windows Family of OSs
38334,Free Downloads
38334,Internet Explorer
38335,regwiz
38335,Office Free Stuff
38336,Free Downloads
38336,Windows 95
38336,Products 
38336,Support Desktop
38336,Internet Explorer
38336,Microsoft.com Search
38337,Free Downloads
38337,Windows95 Support
38337,Windows 95
38337,Windows Family of OSs
38337,Support Desktop
38337,Knowledge Base
38337,Microsoft.com Search
38337,isapi
38338,Microsoft.com Search
38339,Clip Gallery Live
38339,regwiz
38339,MS Office Info
38339,Office Free Stuff
38340,Microsoft.com Search
38341,Taiwan
38342,Free Downloads
38342,Argentina
38342,Support Network Program Information
38342,Internet Information Server
38342,FrontPage
38342,isapi
38343,SiteBuilder Network Membership
38343,Internet Site Construction for Developers
38343,Games
38343,isapi
38344,Microsoft.com Search
38345,Visual Basic
38345,Developer Network
38346,Free Downloads
38346,Java Strategy and Info
38346,MS Access
38346,MS Word News
38346,MS Office
38346,MS Word
38346,isapi
38347,Free Downloads
38347,Internet Explorer
38348,Internet Explorer
38349,Internet Explorer
38350,Microsoft.com Search
38351,Microsoft.com Search
38352,Free Downloads
38352,Windows Family of OSs
38352,Products 
38352,Windows NT Workstation
38353,Web Site Builder's Gallery
38353,Typography Site
38353,Internet Site Construction for Developers
38354,Free Downloads
38355,Support Desktop
38355,Knowledge Base
38356,Support Desktop
38357,Visual Basic
38357,Developer Network
38358,Support Network Program Information
38358,Support Desktop
38359,Free Downloads
38359,Windows 95
38359,Windows Family of OSs
38360,Support Network Program Information
38360,Knowledge Base
38360,Support Desktop
38361,Taiwan
38361,Microsoft.com Search
38362,Free Downloads
38362,Web Site Builder's Gallery
38362,Typography Site
38362,ImageComposer
38362,Music Producer
38363,Internet Explorer
38364,Internet Explorer
38364,isapi
38365,Web Site Builder's Gallery
38365,Internet Site Construction for Developers
38366,Free Downloads
38366,Windows Family of OSs
38367,SP Referral (ART)
38367,Products 
38367,International IE content
38368,VBScript Development
38369,NetMeeting
38369,Web Site Builder's Gallery
38369,Internet Development
38369,International IE content
38369,ActiveX Technology Development
38369,Developer Workshop
38369,Internet Explorer
38370,Products 
38370,FrontPage
38370,N. American Automap
38371,NetShow
38371,Microsoft.com Search
38372,Free Downloads
38372,Internet Explorer
38373,Free Downloads
38373,NetMeeting
38373,Music Producer
38374,Microsoft.com Search
38375,Microsoft.com Search
38376,Free Downloads
38376,Internet Explorer
38377,NetMeeting
38378,Internet Explorer
38379,Free Downloads
38379,Windows Family of OSs
38379,MS Word
38379,MS Word News
38379,MS Office
38379,Products 
38379,Office Free Stuff
38379,MS Publisher
38379,isapi
38379,FrontPage
38380,Free Downloads
38380,IT Technical Information
38380,Support Desktop
38380,MS Access Support
38381,Free Downloads
38381,Internet Explorer
38382,Microsoft.com Search
38382,Internet Explorer
38383,Windows NT Server
38383,Microsoft.com Search
38384,Free Downloads
38384,MS Office Info
38384,MS Word News
38384,Internet Explorer
38385,Support Desktop
38385,Knowledge Base
38386,Free Downloads
38386,Windows Family of OSs
38386,Products 
38386,MS Money Information
38386,isapi
38386,End User Produced View
38387,SP Referral (ART)
38387,Games
38387,isapi
38388,Free Downloads
38388,sports
38388,Games
38389,Internet Explorer
38390,Free Downloads
38390,Internet Development
38390,Internet Site Construction for Developers
38390,ActiveX Technology Development
38390,Developer Workshop
38390,Microsoft.com Search
38390,Visual InterDev
38391,Windows95 Support
38391,Support Desktop
38391,isapi
38392,Support Desktop
38392,Microsoft.com Search
38392,isapi
38393,IE Support
38394,Microsoft.com Search
38395,Free Downloads
38395,Internet Explorer
38396,Internet Explorer
38397,IT Technical Information
38397,Windows NT Server
38397,Thailand
38397,Internet Information Server
38398,Free Downloads
38398,Products 
38398,Support Desktop
38398,Knowledge Base
38398,Internet Explorer
38399,Microsoft.com Search
38399,N. American Automap
38400,Free Downloads
38400,Developer Network
38400,Developer Media Development
38401,Connecting Small Business
38402,Free Downloads
38402,MS Word
38402,MS Word News
38402,Knowledge Base
38402,Microsoft.com Search
38402,isapi
38403,Internet Explorer
38404,Authorized Technical Education Center Program
38404,Microsoft.com Search
38405,Internet Information Server
38406,Free Downloads
38406,Microsoft.com Search
38406,Internet Explorer
38407,Web Site Builder's Gallery
38407,Internet Site Construction for Developers
38408,Web Site Builder's Gallery
38408,Support Desktop
38409,Web Site Builder's Gallery
38409,Internet Site Construction for Developers
38409,Microsoft.com Search
38410,Powered by BackOffice
38411,Visual Basic
38411,Developer Network
38411,Microsoft.com Search
38412,Free Downloads
38412,Internet Development
38412,Windows Family of OSs
38413,Visual Studio
38414,Corporation Information
38415,Germany
38416,Windows Family of OSs
38416,Internet Site Construction for Developers
38416,Support Desktop
38417,Free Downloads
38417,Internet Explorer
38418,Microsoft.com Search
38419,Free Downloads
38419,Windows Family of OSs
38419,Internet Explorer
38420,Corporation Information
38420,Industry Marketing Information (Vertical)
38421,SQL Server
38422,Free Downloads
38422,Windows NT Server
38422,Windows 95
38422,Windows Family of OSs
38422,MS Word News
38422,MS Word
38422,ActiveX Technology Development
38422,Internet Explorer
38422,End User Produced View
38422,Microsoft.com Search
38422,N. American Automap
38423,Free Downloads
38423,Visual Basic
38423,Industry Marketing Information (Vertical)
38423,Internet Explorer
38424,MS PowerPoint
38425,Free Downloads
38425,Windows Family of OSs
38426,Support Desktop
38426,Microsoft.com Search
38427,Free Downloads
38427,Windows95 Support
38427,Developer Network
38427,Products 
38427,Knowledge Base
38427,Microsoft.com Search
38427,Developer Media Development
38428,Internet Site Construction for Developers
38429,Free Downloads
38429,Internet Site Construction for Developers
38429,Products 
38429,FrontPage
38430,Internet Explorer
38431,Free Downloads
38431,NetMeeting
38431,World Wide Offices
38431,sports
38431,Products 
38431,Turkey
38431,Games
38432,Free Downloads
38432,Visual Basic
38432,VBA Development
38433,Products 
38433,Microsoft.com Search
38434,MS Site Builder Workshop
38434,Windows NT Server
38434,Internet Site Construction for Developers
38434,Products 
38434,NT Server Support
38435,Knowledge Base
38435,Microsoft.com Search
38436,Visual Basic
38436,International IE content
38436,Support Desktop
38436,Knowledge Base
38436,Internet Explorer
38436,Microsoft.com Search
38437,Free Downloads
38437,Windows Family of OSs
38437,MS Office
38437,MS Word News
38437,Office Free Stuff
38437,Internet Explorer
38437,isapi
38438,Windows Family of OSs
38438,Games
38439,Free Downloads
38439,UK
38439,Sales Information (infobase)
38439,Products 
38439,Developer Workshop
38439,Games
38439,Internet Explorer
38439,Microsoft.com Search
38439,FrontPage
38440,Windows Family of OSs
38441,Hardware Supprt
38441,Products 
38441,Support Desktop
38441,MS Hardware
38442,sports
38442,Games
38443,Free Downloads
38444,Windows95 Support
38444,Knowledge Base
38444,isapi
38445,Industry Marketing Information (Vertical)
38446,Internet Explorer
38447,Free Downloads
38447,Windows95 Support
38447,Windows Family of OSs
38447,MS Word News
38447,MS Word
38447,Internet Explorer
38447,isapi
38448,Microsoft.com Search
38449,Internet Explorer
38450,Free Downloads
38450,International IE content
38451,Web Site Builder's Gallery
38451,Internet Site Construction for Developers
38452,Exchange Support
38452,Support Network Program Information
38452,Knowledge Base
38452,Support Desktop
38452,isapi
38452,Jakarta
38453,regwiz
38454,Training
38454,Support Desktop
38455,Visual Fox Pro Support
38455,SP Referral (ART)
38455,Products 
38455,Visual FoxPro
38456,Internet Explorer
38457,Free Downloads
38457,Products 
38457,Internet Explorer
38458,Web Site Builder's Gallery
38458,Typography Site
38458,SiteBuilder Network Membership
38458,Internet Site Construction for Developers
38458,ActiveX Technology Development
38458,Internet Information Server
38459,Free Downloads
38459,Internet Explorer
38460,Free Downloads
38460,MS Word News
38460,Knowledge Base
38461,Web Site Builder's Gallery
38461,regwiz
38461,Free Downloads
38461,Internet Service Providers
38461,Internet Explorer
38462,Industry Marketing Information (Vertical)
38462,promo
38463,Microsoft.com Search
38464,Internet Explorer
38465,Free Downloads
38465,Internet Explorer
38466,Free Downloads
38466,France
38467,Knowledge Base
38467,Microsoft.com Search
38468,Free Downloads
38468,Microsoft.com Search
38469,Support Desktop
38469,End User Produced View
38469,Microsoft.com Search
38470,Microsoft Solution Providers
38470,NT Workstation Support
38470,Microsoft.com Search
38470,Windows NT Workstation
38470,Windows NT Server
38470,Executive Computing
38470,Windows Family of OSs
38470,Internet Information Server News
38470,Support Desktop
38470,End User Produced View
38471,Free Downloads
38471,Internet Explorer
38472,Clip Gallery Live
38472,MS Office Info
38472,Office Free Stuff
38472,MS Publisher
38472,isapi
38473,Microsoft.com Search
38474,Free Downloads
38474,Internet Explorer
38475,Products 
38475,Support Desktop
38475,Knowledge Base
38475,Microsoft.com Search
38476,Web Site Builder's Gallery
38476,Exchange
38476,NT Workstation Support
38476,ActiveX Technology Development
38476,Internet Information Server
38476,Free Downloads
38476,Windows NT Server
38476,Internet Development
38476,IE Support
38476,Developer Workshop
38476,Knowledge Base
38476,Internet Explorer
38477,Microsoft Solution Providers
38477,Exchange
38477,Microsoft.com Search
38478,Systems Management Server
38478,Products 
38478,Microsoft.com Search
38479,Germany
38480,Free Downloads
38480,IE Support
38480,Support Desktop
38480,Internet Explorer
38480,isapi
38481,Free Downloads
38481,Microsoft.com Search
38481,Internet Explorer
38482,Web Site Builder's Gallery
38483,Windows NT Server
38483,NT Server Support
38484,Exchange
38485,Free Downloads
38485,Games
38485,Microsoft.com Search
38486,Web Site Builder's Gallery
38486,Channel Resources
38486,Internet Site Construction for Developers
38486,Sales Information (infobase)
38486,Games
38486,Internet Explorer
38486,Jakarta
38487,Internet Explorer
38488,MS Money Information
38489,Free Downloads
38489,Clip Gallery Live
38490,Internet Explorer
38491,Web Site Builder's Gallery
38491,Internet Site Construction for Developers
38492,WorldWide Offices - US Districts
38492,isapi
38492,Microsoft.com Search
38493,Free Downloads
38494,Corporate Desktop Evaluation
38494,Windows 95
38494,Windows Family of OSs
38494,isapi
38494,Microsoft.com Search
38495,Java Strategy and Info
38496,Web Site Builder's Gallery
38497,Australia
38498,Industry Marketing Information (Vertical)
38498,Microsoft.com Search
38499,MS PowerPoint
38499,MS PowerPoint News
38500,IE Support
38500,Internet Explorer
38501,Windows95 Support
38501,Windows 95
38501,Windows Family of OSs
38501,Support Network Program Information
38501,Support Desktop
38501,isapi
38502,Free Downloads
38502,Web Site Builder's Gallery
38502,NetMeeting
38502,SP Referral (ART)
38502,Products 
38502,Internet Site Construction for Developers
38502,Microsoft.com Search
38502,Internet Explorer
38503,Corporate Desktop Evaluation
38503,Products 
38503,MS Office Info
38504,International IE content
38505,Windows Family of OSs
38505,Products 
38505,isapi
38505,Windows NT Workstation
38506,Free Downloads
38506,Internet Explorer
38507,Free Downloads
38507,Internet Explorer
38508,Windows NT Server
38508,Microsoft.com Search
38509,Free Downloads
38509,Internet Explorer
38510,Visual Basic
38511,Windows Family of OSs
38512,Free Downloads
38512,Internet Explorer
38513,Free Downloads
38513,Corporate Desktop Evaluation
38513,Visual Basic
38513,Windows 95
38513,MS Excel
38513,Developer Network
38513,Windows Family of OSs
38513,SP Referral (ART)
38513,MS Office Info
38513,Products 
38513,isapi
